"source_system;client_id;snapshot_ts;invoice_internal_id;customer_id;document_number;invoice_date;due_date;posting_period;document_type;document_status; currency_id;exchange_rate;subsidiary_id;payment_terms;amount_total;amount_tax;amount_net;amount_paid;open_balance;last_modified_ts"
"netsuite;vonderk;2026-07-20 14:19;360252;3857;FC A-00007-00048876;16/07/2026;15/08/2026;jul 2026;Factura de venta;Abierta;1;1.00;3;PLAZO 30 DIAS;1388443.89;250375.14;1138068.75;.00;1388443.89; "
"netsuite;vonderk;2026-07-20 14:19;360253;3868;FC A-00007-00048877;16/07/2026;14/09/2026;jul 2026;Factura de venta;Abierta;1;1.00;3;PLAZO 60 DIAS;997274.14;173080.64;824193.5;.00;997274.14; "
"netsuite;vonderk;2026-07-20 14:19;360256;3878;FC A-00007-00048878;16/07/2026;15/08/2026;jul 2026;Factura de venta;Abierta;1;1.00;3;PLAZO 30 DIAS;1097284.26;207310.76;889973.5;.00;1097284.26; "
"netsuite;vonderk;2026-07-20 14:19;360257;3878;FC A-00007-00048879;16/07/2026;15/08/2026;jul 2026;Factura de venta;Abierta;1;1.00;3;PLAZO 30 DIAS;661425.38;132285.08;529140.3;.00;661425.38; "
"netsuite;vonderk;2026-07-20 14:19;360260;3878;FC A-00007-00048880;16/07/2026;15/08/2026;jul 2026;Factura de venta;Abierta;1;1.00;3;PLAZO 30 DIAS;157199.25;31439.85;125759.4;.00;157199.25; "
"netsuite;vonderk;2026-07-20 14:19;360262;13828;FC A-00007-00048881;16/07/2026;23/07/2026;jul 2026;Factura de venta;Abierta;1;1.00;3;PLAZO 7 DIAS;269091.03;34077.03;235014;.00;269091.03; "
"netsuite;vonderk;2026-07-20 14:19;360263;3746;FC A-00007-00048882;16/07/2026;15/08/2026;jul 2026;Factura de venta;Abierta;1;1.00;3;PLAZO 30 DIAS;306101.26;63163.76;242937.5;.00;306101.26; "
"netsuite;vonderk;2026-07-20 14:19;360265;3815;FC A-00007-00048883;16/07/2026;15/08/2026;jul 2026;Factura de venta;Abierta;1;1.00;3;PLAZO 30 DIAS;1298102.52;225290.52;1072812;.00;1298102.52; "
"netsuite;vonderk;2026-07-20 14:19;360267;3710;FC A-00007-00048884;16/07/2026;15/08/2026;jul 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;981467.51;109882.51;871585;981467.51;.00; "
"netsuite;vonderk;2026-07-20 14:19;360269;3794;FC A-00007-00048885;16/07/2026;15/08/2026;jul 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;310212.50;62042.50;248170;310212.50;.00; "
"netsuite;vonderk;2026-07-20 14:19;360270;4087;FC A-00007-00048886;16/07/2026;15/08/2026;jul 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;1073595.98;221535.68;852060.3;1073595.98;.00; "
"netsuite;vonderk;2026-07-20 14:19;360271;3783;FC A-00007-00048887;16/07/2026;23/07/2026;jul 2026;Factura de venta;Abierta;1;1.00;3;PLAZO 7 DIAS;684710.00;86710.00;598000;.00;684710.00; "
"netsuite;vonderk;2026-07-20 14:19;360272;14001;FC A-00007-00048888;16/07/2026;15/08/2026;jul 2026;Factura de venta;Abierta;1;1.00;3;PLAZO 30 DIAS;382142.34;73963.04;308179.3;.00;382142.34; "
"netsuite;vonderk;2026-07-20 14:19;360274;3746;FC A-00007-00048889;16/07/2026;15/08/2026;jul 2026;Factura de venta;Abierta;1;1.00;3;PLAZO 30 DIAS;1457041.96;300659.46;1156382.5;.00;1457041.96; "
"netsuite;vonderk;2026-07-20 14:19;360275;3941;FC A-00007-00048890;16/07/2026;15/08/2026;jul 2026;Factura de venta;Abierta;1;1.00;3;PLAZO 30 DIAS;2070994.50;359428.80;1711565.7;.00;2070994.50; "
"netsuite;vonderk;2026-07-20 14:19;360277;3643;FC A-00007-00048891;16/07/2026;15/08/2026;jul 2026;Factura de venta;Abierta;1;1.00;3;PLAZO 30 DIAS;613510.63;122702.13;490808.5;.00;613510.63; "
"netsuite;vonderk;2026-07-20 14:19;360279;3727;FC A-00007-00048892;16/07/2026;15/08/2026;jul 2026;Factura de venta;Abierta;1;1.00;3;PLAZO 30 DIAS;1540592.27;267375.52;1273216.75;.00;1540592.27; "
"netsuite;vonderk;2026-07-20 14:19;360281;3643;FC A-00007-00048893;16/07/2026;15/08/2026;jul 2026;Factura de venta;Abierta;1;1.00;3;PLAZO 30 DIAS;783137.06;99174.56;683962.5;.00;783137.06; "
"netsuite;vonderk;2026-07-20 14:19;360285;3720;FC A-00007-00048894;16/07/2026;15/08/2026;jul 2026;Factura de venta;Abierta;1;1.00;3;PLAZO 30 DIAS;505590.32;101118.07;404472.25;.00;505590.32; "
"netsuite;vonderk;2026-07-20 14:19;360286;3811;FC A-00007-00048895;16/07/2026;15/08/2026;jul 2026;Factura de venta;Abierta;1;1.00;3;PLAZO 30 DIAS;520977.60;90417.60;430560;.00;520977.60; "
"netsuite;vonderk;2026-07-20 14:19;360298;3889;FC A-00007-00048896;16/07/2026;15/08/2026;jul 2026;Factura de venta;Abierta;1;1.00;3;PLAZO 30 DIAS;667936.70;115922.90;552013.8;.00;667936.70; "
"netsuite;vonderk;2026-07-20 14:19;360299;3932;FC A-00007-00048897;16/07/2026;14/09/2026;jul 2026;Factura de venta;Abierta;1;1.00;3;PLAZO 60 DIAS;851254.20;107521.60;743732.6;.00;851254.20; "
"netsuite;vonderk;2026-07-20 14:19;360300;3906;FC A-00007-00048898;16/07/2026;15/08/2026;jul 2026;Factura de venta;Abierta;1;1.00;3;PLAZO 30 DIAS;2078009.04;310829.34;1767179.7;.00;2078009.04; "
"netsuite;vonderk;2026-07-20 14:19;360301;13968;FC A-00007-00048899;16/07/2026;15/08/2026;jul 2026;Factura de venta;Abierta;1;1.00;3;PLAZO 30 DIAS;126626.50;21976.50;104650;.00;126626.50; "
"netsuite;vonderk;2026-07-20 14:19;360302;3951;FC A-00007-00048900;16/07/2026;14/09/2026;jul 2026;Factura de venta;Abierta;1;1.00;3;PLAZO 60 DIAS;505615.43;90154.93;415460.5;.00;505615.43; "
"netsuite;vonderk;2026-07-20 14:19;360307;3852;FC A-00007-00048901;16/07/2026;15/08/2026;jul 2026;Factura de venta;Abierta;1;1.00;3;PLAZO 30 DIAS;183200.89;18451.89;164749;.00;183200.89; "
"netsuite;vonderk;2026-07-20 14:19;360308;13609;FC A-00007-00048902;16/07/2026;14/09/2026;jul 2026;Factura de venta;Abierta;1;1.00;3;PLAZO 60 DIAS;74500.33;15373.08;59127.25;.00;74500.33; "
"netsuite;vonderk;2026-07-20 14:19;360309;3851;FC A-00007-00048903;16/07/2026;15/08/2026;jul 2026;Factura de venta;Abierta;1;1.00;3;PLAZO 30 DIAS;4448569.84;772065.84;3676504;.00;4448569.84; "
"netsuite;vonderk;2026-07-20 14:19;360310;3868;FC A-00007-00048904;16/07/2026;14/09/2026;jul 2026;Factura de venta;Abierta;1;1.00;3;PLAZO 60 DIAS;190735.69;33102.89;157632.8;.00;190735.69; "
"netsuite;vonderk;2026-07-20 14:19;360502;3962;ME-11672;16/07/2026;15/08/2026;jul 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;219072.52;.00;219072.52;219072.52;.00; "
"netsuite;vonderk;2026-07-20 14:19;359106;3640;MEX-9900022477;15/07/2026;22/07/2026;jul 2026;Factura de venta;Abierta;1;1.00;11;PLAZO 7 DIAS;666022.50;;666022.5;.00;666022.50; "
"netsuite;vonderk;2026-07-20 14:19;359110;3979;MEX-9900022478;15/07/2026;22/07/2026;jul 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;.00;;0;.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;359111;3979;MEX-9900022479;15/07/2026;22/07/2026;jul 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;.00;;0;.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;359112;3970;MEX-9900022480;15/07/2026;22/07/2026;jul 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;111826.00;;111826;111826.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;359114;3970;MEX-9900022481;15/07/2026;22/07/2026;jul 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;346914.75;;346914.75;346914.75;.00; "
"netsuite;vonderk;2026-07-20 14:19;359116;3862;MEX-9900022482;15/07/2026;22/07/2026;jul 2026;Factura de venta;Abierta;1;1.00;11;PLAZO 7 DIAS;185380.00;;185380;.00;185380.00; "
"netsuite;vonderk;2026-07-20 14:19;359119;3740;MEX-9900022483;15/07/2026;22/07/2026;jul 2026;Factura de venta;Abierta;1;1.00;11;PLAZO 7 DIAS;444015.00;;444015;.00;444015.00; "
"netsuite;vonderk;2026-07-20 14:19;359123;13943;MEX-9900022484;15/07/2026;22/07/2026;jul 2026;Factura de venta;Abierta;1;1.00;11;PLAZO 7 DIAS;473616.00;;473616;.00;473616.00; "
"netsuite;vonderk;2026-07-20 14:19;359124;3740;MEX-9900022485;15/07/2026;22/07/2026;jul 2026;Factura de venta;Abierta;1;1.00;11;PLAZO 7 DIAS;439530.00;;439530;.00;439530.00; "
"netsuite;vonderk;2026-07-20 14:19;359126;3773;MEX-9900022486;15/07/2026;22/07/2026;jul 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;526867.90;;526867.9;526867.90;.00; "
"netsuite;vonderk;2026-07-20 14:19;359128;3737;MEX-9900022487;15/07/2026;22/07/2026;jul 2026;Factura de venta;Abierta;1;1.00;11;PLAZO 7 DIAS;1859944.45;;1859944.45;.00;1859944.45; "
"netsuite;vonderk;2026-07-20 14:19;359129;3737;MEX-9900022488;15/07/2026;22/07/2026;jul 2026;Factura de venta;Abierta;1;1.00;11;PLAZO 7 DIAS;175812.00;;175812;.00;175812.00; "
"netsuite;vonderk;2026-07-20 14:19;359130;3763;MEX-9900022489;15/07/2026;22/07/2026;jul 2026;Factura de venta;Abierta;1;1.00;11;PLAZO 7 DIAS;1093218.75;;1093218.75;21388.69;1071830.06; "
"netsuite;vonderk;2026-07-20 14:19;359132;3799;MEX-9900022490;15/07/2026;22/07/2026;jul 2026;Factura de venta;Abierta;1;1.00;11;PLAZO 7 DIAS;533625.30;;533625.3;.00;533625.30; "
"netsuite;vonderk;2026-07-20 14:19;359136;13936;MEX-9900022491;15/07/2026;22/07/2026;jul 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;.00;;0;.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;359142;3862;MEX-9900022492;15/07/2026;22/07/2026;jul 2026;Factura de venta;Abierta;1;1.00;11;PLAZO 7 DIAS;528288.15;;528288.15;.00;528288.15; "
"netsuite;vonderk;2026-07-20 14:19;359256;3850;MEX-9900022493;15/07/2026;22/07/2026;jul 2026;Factura de venta;Abierta;1;1.00;11;PLAZO 7 DIAS;766665.90;;766665.9;.00;766665.90; "
"netsuite;vonderk;2026-07-20 14:19;359257;13943;MEX-9900022494;15/07/2026;22/07/2026;jul 2026;Factura de venta;Abierta;1;1.00;11;PLAZO 7 DIAS;340112.50;;340112.5;.00;340112.50; "
"netsuite;vonderk;2026-07-20 14:19;359266;3640;MEX-9900022495;15/07/2026;22/07/2026;jul 2026;Factura de venta;Abierta;1;1.00;11;PLAZO 7 DIAS;1679109.25;;1679109.25;.00;1679109.25; "
"netsuite;vonderk;2026-07-20 14:19;359267;3810;MEX-9900022496;15/07/2026;22/07/2026;jul 2026;Factura de venta;Abierta;1;1.00;11;PLAZO 7 DIAS;1632540.00;;1632540;.00;1632540.00; "
"netsuite;vonderk;2026-07-20 14:19;359269;3737;FC A-00007-00048846;15/07/2026;14/08/2026;jul 2026;Factura de venta;Abierta;1;1.00;3;PLAZO 30 DIAS;830669.85;144165.85;686504;.00;830669.85; "
"netsuite;vonderk;2026-07-20 14:19;359270;3759;FC A-00007-00048847;15/07/2026;13/09/2026;jul 2026;Factura de venta;Abierta;1;1.00;3;PLAZO 60 DIAS;1182456.35;205219.70;977236.65;.00;1182456.35; "
"netsuite;vonderk;2026-07-20 14:19;359271;3814;FC A-00007-00048848;15/07/2026;14/08/2026;jul 2026;Factura de venta;Abierta;1;1.00;3;PLAZO 30 DIAS;1354650.30;235104.60;1119545.7;.00;1354650.30; "
"netsuite;vonderk;2026-07-20 14:19;359273;3810;FC A-00007-00048849;15/07/2026;14/08/2026;jul 2026;Factura de venta;Abierta;1;1.00;3;PLAZO 30 DIAS;32579.19;5654.24;26924.95;.00;32579.19; "
"netsuite;vonderk;2026-07-20 14:19;359275;3813;FC A-00007-00048850;15/07/2026;14/08/2026;jul 2026;Factura de venta;Abierta;1;1.00;3;PLAZO 30 DIAS;491690.70;85334.75;406355.95;.00;491690.70; "
"netsuite;vonderk;2026-07-20 14:19;359276;3746;FC A-00007-00048851;15/07/2026;14/08/2026;jul 2026;Factura de venta;Abierta;1;1.00;3;PLAZO 30 DIAS;490760.37;101268.02;389492.35;.00;490760.37; "
"netsuite;vonderk;2026-07-20 14:19;359277;3778;FC A-00007-00048852;15/07/2026;14/08/2026;jul 2026;Factura de venta;Abierta;1;1.00;3;PLAZO 30 DIAS;2963224.94;524356.69;2438868.25;.00;2963224.94; "
"netsuite;vonderk;2026-07-20 14:19;359279;3671;FC A-00007-00048853;15/07/2026;14/08/2026;jul 2026;Factura de venta;Abierta;1;1.00;3;PLAZO 30 DIAS;752726.52;155324.52;597402;.00;752726.52; "
"netsuite;vonderk;2026-07-20 14:19;359280;14041;FC A-00007-00048854;15/07/2026;15/07/2026;jul 2026;Factura de venta;Pagado por completo;1;1.00;3;Contado;201744.28;41629.78;160114.5;201744.28;.00; "
"netsuite;vonderk;2026-07-20 14:19;359281;3859;FC A-00007-00048855;15/07/2026;14/08/2026;jul 2026;Factura de venta;Abierta;1;1.00;3;PLAZO 30 DIAS;135671.25;23546.25;112125;.00;135671.25; "
"netsuite;vonderk;2026-07-20 14:19;359283;3979;FC A-00007-00048856;15/07/2026;13/09/2026;jul 2026;Factura de venta;Abierta;1;1.00;3;PLAZO 60 DIAS;1627487.87;301632.17;1325855.7;.00;1627487.87; "
"netsuite;vonderk;2026-07-20 14:19;359287;3979;FC A-00007-00048857;15/07/2026;13/09/2026;jul 2026;Factura de venta;Abierta;1;1.00;3;PLAZO 60 DIAS;1357157.46;251530.21;1105627.25;.00;1357157.46; "
"netsuite;vonderk;2026-07-20 14:19;359290;3794;FC A-00007-00048858;15/07/2026;14/08/2026;jul 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;473167.50;94633.50;378534;473167.50;.00; "
"netsuite;vonderk;2026-07-20 14:19;359293;3746;FC A-00007-00048859;15/07/2026;14/08/2026;jul 2026;Factura de venta;Abierta;1;1.00;3;PLAZO 30 DIAS;306251.95;63194.85;243057.1;.00;306251.95; "
"netsuite;vonderk;2026-07-20 14:19;359294;3810;FC A-00007-00048860;15/07/2026;14/08/2026;jul 2026;Factura de venta;Abierta;1;1.00;3;PLAZO 30 DIAS;455855.40;79115.40;376740;.00;455855.40; "
"netsuite;vonderk;2026-07-20 14:19;359296;3812;FC A-00007-00048861;15/07/2026;14/08/2026;jul 2026;Factura de venta;Abierta;1;1.00;3;PLAZO 30 DIAS;1106552.81;192046.36;914506.45;.00;1106552.81; "
"netsuite;vonderk;2026-07-20 14:19;359299;4075;FC A-00007-00048862;15/07/2026;13/09/2026;jul 2026;Factura de venta;Abierta;1;1.00;3;PLAZO 60 DIAS;1532054.02;265893.67;1266160.35;.00;1532054.02; "
"netsuite;vonderk;2026-07-20 14:19;359307;13828;FC A-00007-00048863;15/07/2026;22/07/2026;jul 2026;Factura de venta;Abierta;1;1.00;3;PLAZO 7 DIAS;724327.50;144865.50;579462;.00;724327.50; "
"netsuite;vonderk;2026-07-20 14:19;359312;13716;FC A-00007-00048864;15/07/2026;14/08/2026;jul 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;1650134.22;257586.57;1392547.65;1650134.22;.00; "
"netsuite;vonderk;2026-07-20 14:19;359314;3807;FC A-00007-00048865;15/07/2026;14/08/2026;jul 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;1024619.78;211429.48;813190.3;1024619.78;.00; "
"netsuite;vonderk;2026-07-20 14:19;359315;3805;FC A-00007-00048866;15/07/2026;22/07/2026;jul 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 7 DIAS;698905.92;121297.72;577608.2;698905.92;.00; "
"netsuite;vonderk;2026-07-20 14:19;359316;13738;FC A-00007-00048867;15/07/2026;14/08/2026;jul 2026;Factura de venta;Abierta;1;1.00;3;PLAZO 30 DIAS;465086.73;60868.63;404218.1;.00;465086.73; "
"netsuite;vonderk;2026-07-20 14:19;359318;5265;FC A-00007-00048868;15/07/2026;14/08/2026;jul 2026;Factura de venta;Abierta;1;1.00;3;PLAZO 30 DIAS;246041.12;24781.12;221260;.00;246041.12; "
"netsuite;vonderk;2026-07-20 14:19;359319;13828;FC A-00007-00048869;15/07/2026;22/07/2026;jul 2026;Factura de venta;Abierta;1;1.00;3;PLAZO 7 DIAS;495069.26;99013.86;396055.4;.00;495069.26; "
"netsuite;vonderk;2026-07-20 14:19;359328;14001;ME-11635;15/07/2026;14/08/2026;jul 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;386754.15;.00;386754.15;386754.15;.00; "
"netsuite;vonderk;2026-07-20 14:19;359507;13893;FC E-00009-00000066;15/07/2026;14/08/2026;jul 2026;Factura de venta;Abierta;2;1495.00;3;PLAZO 30 DIAS;1209754.00;.00;1209754;704145.00;505609.00; "
"netsuite;vonderk;2026-07-20 14:19;359512;3868;NC A-00007-00001841;15/07/2026;;jul 2026;Nota de crédito;Abierta;1;1.00;3;;-236609.45;-41064.45;-195545;.00;236609.45; "
"netsuite;vonderk;2026-07-20 14:19;359513;13609;NC A-00007-00001842;15/07/2026;;jul 2026;Nota de crédito;Totalmente aplicada;1;1.00;3;;-831170.35;-171511.35;-659659;831170.35;.00; "
"netsuite;vonderk;2026-07-20 14:19;359515;13609;NC A-00007-00001843;15/07/2026;;jul 2026;Nota de crédito;Totalmente aplicada;1;1.00;3;;-2075349.30;-428246.70;-1647102.6;2075349.30;.00; "
"netsuite;vonderk;2026-07-20 14:19;359519;3791;NC A-00007-00001844;15/07/2026;;jul 2026;Nota de crédito;Abierta;1;1.00;3;;-54697.50;-10939.50;-43758;.00;54697.50; "
"netsuite;vonderk;2026-07-20 14:19;359523;3839;NC A-00007-00001845;15/07/2026;;jul 2026;Nota de crédito;Abierta;1;1.00;3;;-38352.16;-6656.16;-31696;.00;38352.16; "
"netsuite;vonderk;2026-07-20 14:19;357737;3702;MEX-9900022459;14/07/2026;21/07/2026;jul 2026;Factura de venta;Abierta;1;1.00;11;PLAZO 7 DIAS;498267.87;;498267.87;.00;498267.87; "
"netsuite;vonderk;2026-07-20 14:19;357738;3889;MEX-9900022460;14/07/2026;21/07/2026;jul 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;.00;;0;.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;357739;13618;MEX-9900022461;14/07/2026;21/07/2026;jul 2026;Factura de venta;Abierta;1;1.00;11;PLAZO 7 DIAS;353976.00;;353976;.00;353976.00; "
"netsuite;vonderk;2026-07-20 14:19;357740;3640;MEX-9900022462;14/07/2026;21/07/2026;jul 2026;Factura de venta;Abierta;1;1.00;11;PLAZO 7 DIAS;352922.50;;352922.5;.00;352922.50; "
"netsuite;vonderk;2026-07-20 14:19;357741;3640;MEX-9900022463;14/07/2026;21/07/2026;jul 2026;Factura de venta;Abierta;1;1.00;11;PLAZO 7 DIAS;338790.55;;338790.55;.00;338790.55; "
"netsuite;vonderk;2026-07-20 14:19;357742;4173;MEX-9900022464;14/07/2026;21/07/2026;jul 2026;Factura de venta;Abierta;1;1.00;11;PLAZO 7 DIAS;49226.29;;49226.29;.00;49226.29; "
"netsuite;vonderk;2026-07-20 14:19;357743;3702;MEX-9900022465;14/07/2026;21/07/2026;jul 2026;Factura de venta;Abierta;1;1.00;11;PLAZO 7 DIAS;181954.50;;181954.5;.00;181954.50; "
"netsuite;vonderk;2026-07-20 14:19;357744;3764;MEX-9900022466;14/07/2026;21/07/2026;jul 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;1595902.00;;1595902;1595902.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;357747;3990;MEX-9900022467;14/07/2026;21/07/2026;jul 2026;Factura de venta;Abierta;1;1.00;11;PLAZO 7 DIAS;372562.75;;372562.75;.00;372562.75; "
"netsuite;vonderk;2026-07-20 14:19;357748;13794;MEX-9900022468;14/07/2026;21/07/2026;jul 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;.00;;0;.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;357749;3773;MEX-9900022469;14/07/2026;21/07/2026;jul 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;144841.20;;144841.2;144841.20;.00; "
"netsuite;vonderk;2026-07-20 14:19;357750;3640;MEX-9900022470;14/07/2026;21/07/2026;jul 2026;Factura de venta;Abierta;1;1.00;11;PLAZO 7 DIAS;741664.00;;741664;.00;741664.00; "
"netsuite;vonderk;2026-07-20 14:19;357751;3720;MEX-9900022471;14/07/2026;21/07/2026;jul 2026;Factura de venta;Abierta;1;1.00;11;PLAZO 7 DIAS;886023.60;;886023.6;.00;886023.60; "
"netsuite;vonderk;2026-07-20 14:19;357753;3640;MEX-9900022472;14/07/2026;21/07/2026;jul 2026;Factura de venta;Abierta;1;1.00;11;PLAZO 7 DIAS;122732.75;;122732.75;.00;122732.75; "
"netsuite;vonderk;2026-07-20 14:19;357754;3811;MEX-9900022473;14/07/2026;21/07/2026;jul 2026;Factura de venta;Abierta;1;1.00;11;PLAZO 7 DIAS;2063656.00;;2063656;.00;2063656.00; "
"netsuite;vonderk;2026-07-20 14:19;357755;3811;MEX-9900022474;14/07/2026;21/07/2026;jul 2026;Factura de venta;Abierta;1;1.00;11;PLAZO 7 DIAS;325080.00;;325080;.00;325080.00; "
"netsuite;vonderk;2026-07-20 14:19;357756;4173;MEX-9900022475;14/07/2026;21/07/2026;jul 2026;Factura de venta;Abierta;1;1.00;11;PLAZO 7 DIAS;301133.94;;301133.94;.00;301133.94; "
"netsuite;vonderk;2026-07-20 14:19;357757;3720;MEX-9900022476;14/07/2026;21/07/2026;jul 2026;Factura de venta;Pagado por completo;1;1.00;11;PLAZO 7 DIAS;.00;;0;.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;357763;13618;FC A-00007-00048819;14/07/2026;13/08/2026;jul 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;10451665.23;2022902.95;8428762.28;10451665.23;.00; "
"netsuite;vonderk;2026-07-20 14:19;357764;3767;FC A-00007-00048820;14/07/2026;12/09/2026;jul 2026;Factura de venta;Abierta;1;1.00;3;PLAZO 60 DIAS;793522.54;137718.79;655803.75;.00;793522.54; "
"netsuite;vonderk;2026-07-20 14:19;357765;3825;FC A-00007-00048821;14/07/2026;13/08/2026;jul 2026;Factura de venta;Abierta;1;1.00;3;PLAZO 30 DIAS;683658.59;118651.49;565007.1;.00;683658.59; "
"netsuite;vonderk;2026-07-20 14:19;357767;3767;FC A-00007-00048822;14/07/2026;12/09/2026;jul 2026;Factura de venta;Abierta;1;1.00;3;PLAZO 60 DIAS;2160493.73;374961.73;1785532;.00;2160493.73; "
"netsuite;vonderk;2026-07-20 14:19;357768;3815;FC A-00007-00048823;14/07/2026;13/08/2026;jul 2026;Factura de venta;Abierta;1;1.00;3;PLAZO 30 DIAS;1177381.67;204338.97;973042.7;.00;1177381.67; "
"netsuite;vonderk;2026-07-20 14:19;357769;3815;FC A-00007-00048824;14/07/2026;13/08/2026;jul 2026;Factura de venta;Abierta;1;1.00;3;PLAZO 30 DIAS;785418.87;136312.37;649106.5;.00;785418.87; "
"netsuite;vonderk;2026-07-20 14:19;357770;3815;FC A-00007-00048825;14/07/2026;13/08/2026;jul 2026;Factura de venta;Abierta;1;1.00;3;PLAZO 30 DIAS;5743081.81;996733.21;4746348.6;.00;5743081.81; "
"netsuite;vonderk;2026-07-20 14:19;357771;3814;FC A-00007-00048826;14/07/2026;13/08/2026;jul 2026;Factura de venta;Abierta;1;1.00;3;PLAZO 30 DIAS;1345972.67;203978.67;1141994;12356.74;1333615.93; "
"netsuite;vonderk;2026-07-20 14:19;357772;3767;FC A-00007-00048827;14/07/2026;12/09/2026;jul 2026;Factura de venta;Abierta;1;1.00;3;PLAZO 60 DIAS;424304.65;73639.65;350665;.00;424304.65; "
"netsuite;vonderk;2026-07-20 14:19;357773;3671;FC A-00007-00048828;14/07/2026;13/08/2026;jul 2026;Factura de venta;Abierta;1;1.00;3;PLAZO 30 DIAS;597334.50;123259.50;474075;.00;597334.50; "
"netsuite;vonderk;2026-07-20 14:19;357775;3815;FC A-00007-00048829;14/07/2026;13/08/2026;jul 2026;Factura de venta;Abierta;1;1.00;3;PLAZO 30 DIAS;818744.08;142096.08;676648;.00;818744.08; "
"netsuite;vonderk;2026-07-20 14:19;357776;3727;FC A-00007-00048830;14/07/2026;13/08/2026;jul 2026;Factura de venta;Abierta;1;1.00;3;PLAZO 30 DIAS;942721.16;163612.76;779108.4;.00;942721.16; "
"netsuite;vonderk;2026-07-20 14:19;357777;3811;FC A-00007-00048831;14/07/2026;13/08/2026;jul 2026;Factura de venta;Abierta;1;1.00;3;PLAZO 30 DIAS;553999.83;96148.73;457851.1;.00;553999.83; "
"netsuite;vonderk;2026-07-20 14:19;357880;3816;FC A-00007-00048832;14/07/2026;13/08/2026;jul 2026;Factura de venta;Abierta;1;1.00;3;PLAZO 30 DIAS;746594.08;129574.18;617019.9;.00;746594.08; "
"netsuite;vonderk;2026-07-20 14:19;357881;3811;FC A-00007-00048833;14/07/2026;13/08/2026;jul 2026;Factura de venta;Abierta;1;1.00;3;PLAZO 30 DIAS;409736.25;71111.25;338625;.00;409736.25; "
"netsuite;vonderk;2026-07-20 14:19;357882;3794;FC A-00007-00048834;14/07/2026;13/08/2026;jul 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;18060.00;3612.00;14448;18060.00;.00; "
"netsuite;vonderk;2026-07-20 14:19;357886;3889;FC A-00007-00048835;14/07/2026;13/08/2026;jul 2026;Factura de venta;Abierta;1;1.00;3;PLAZO 30 DIAS;599089.03;103974.13;495114.9;.00;599089.03; "
"netsuite;vonderk;2026-07-20 14:19;357887;3674;FC A-00007-00048836;14/07/2026;13/08/2026;jul 2026;Factura de venta;Abierta;1;1.00;3;PLAZO 30 DIAS;130237.88;26874.48;103363.4;.00;130237.88; "
"netsuite;vonderk;2026-07-20 14:19;357888;4047;FC A-00007-00048837;14/07/2026;13/08/2026;jul 2026;Factura de venta;Abierta;1;1.00;3;PLAZO 30 DIAS;986717.75;171248.55;815469.2;.00;986717.75; "
"netsuite;vonderk;2026-07-20 14:19;357889;3654;FC A-00007-00048838;14/07/2026;13/08/2026;jul 2026;Factura de venta;Abierta;1;1.00;3;PLAZO 30 DIAS;633925.72;110020.17;523905.55;.00;633925.72; "
"netsuite;vonderk;2026-07-20 14:19;357892;3746;FC A-00007-00048839;14/07/2026;13/08/2026;jul 2026;Factura de venta;Pagado por completo;1;1.00;3;PLAZO 30 DIAS;1913872.38;372451.38;1541421;1913872.38;.00; "
